"logFC","logCPM","LR","PValue","FDR"
"K17228",-0.256454357876688,7.30021746901634,11.431926016807,0.000721928124966476,0.00462713737862904
"K04767",0.51140176660757,5.00353056756493,11.4316867591053,0.0007220210929361,0.00462713737862904
"K15256",-0.269581423527883,5.97611539756065,11.416446628663,0.000727967916873521,0.00466011585070079
"K01195",0.208847207397129,7.32942824470766,11.4026717160322,0.000733385570311237,0.00468963805894625
"K17744",0.327960176026363,2.38036245890124,11.395969912103,0.000736036092690597,0.00470142044277342
"K09892",1.0607874229389,0.726555363186599,11.3887372079909,0.000738907442979066,0.0047097980012944
"K15329",0.529618943078287,3.38187240115647,11.3885889571883,0.000738966416082108,0.0047097980012944
"K13020",0.360694445328185,5.03583815155418,11.3862375382487,0.00073990242976773,0.00471060420002016
"K06900",-0.865168119530797,0.791278800919898,11.3734803116834,0.000745001533065645,0.0047378840665672
"K00666",0.0651116215126127,10.8184037005628,11.3633315715534,0.000749083363748313,0.00475864202363694
"K04064",2.92344672453127,0.130241076206372,11.3520917263047,0.000753630415695452,0.00478230685815904
"K12371",0.244524162442972,4.67978054663562,11.3394709803258,0.000758769356719184,0.00480915390851757
"K18313",0.465985844758449,4.07640507356419,11.3376491753674,0.000759514081788563,0.00480915390851757
"K03088",0.101240168070619,12.3418840337194,11.3342140331247,0.000760920323497835,0.00481282104612381
"K01820",0.117889702619592,7.48082788001037,11.3100232510989,0.000770898070217852,0.00487063612442745
"K03567",0.24175761233754,5.1545088104248,11.2813882666448,0.000782879908269439,0.00494097417160506
"K08168",0.631228632485109,4.42999037414165,11.2710925838663,0.000787233815132377,0.00496306995693965
"K12064",-0.472118634751147,0.521679510924668,11.2627530339028,0.000790778431162996,0.00498002131053839
"K10716",-0.135361300329124,9.31854558950668,11.2319147579788,0.000804026513159206,0.00505797868116045
"K02824",0.984254549244903,2.52253466921786,11.2217419757121,0.000808445747498295,0.0050802870461043
"K03969",-0.153958529415372,8.55838567804726,11.2158624216398,0.000811011114197503,0.00509091011166696
"K03153",0.189034241277764,7.4405960595572,11.1829460133026,0.000825525919515716,0.00517643892851504
"K12743",0.576533670744073,1.60717269232406,11.1756806965334,0.000828764840042655,0.00519115457934145
"K03544",-0.11353154196253,9.04834925833499,11.1706935553613,0.000830995567793585,0.00519953033224825
"K03086",0.137071256948056,10.3819848726096,11.1669636546939,0.000832667902789932,0.00520439798747005
"K06956",0.894782611538921,4.26657842122443,11.1533662140731,0.000838793295152035,0.00523312089433018
"K01934",-0.179849656544236,7.18528689669155,11.1527720240212,0.000839062002820082,0.00523312089433018
"K06596",-0.708051963630955,8.12485407921993,11.1348923167535,0.000847188483735625,0.00527814752340214
"K00971",-0.147746997448809,8.49531015823822,11.1222514160008,0.000852981844367604,0.00530855759612309
"K05566",-0.589105021882465,3.69818892889877,11.1167877738353,0.00085549822575052,0.00531853010218192
"K01684",0.111297499017851,8.91233624447817,11.0968605806596,0.000864739826149969,0.0053702465831021
"K01878",-0.243816553193765,7.04772488793232,11.0844916169514,0.000870526852885264,0.00540042191571359
"K00248",0.129673768715117,7.53767264611149,11.0723812184794,0.000876230835084024,0.00543001834861974
"K13953",0.29893018090696,7.81623907592304,11.0685667440406,0.000878035260207688,0.00543541189271121
"K04076",0.822827144173606,0.598696158056847,11.0344399085656,0.00089434692549154,0.0055305045264987
"K10537",0.522957077131017,3.69780235579496,11.0170289683637,0.000902786535275625,0.00557356419917278
"K13747",-0.435089158809439,3.75443094589258,11.0161272357424,0.000903225818838276,0.00557356419917278
"K03271",0.1626466494859,8.38213965786898,11.0117306263625,0.000905370746445881,0.00558088175166163
"K13694",-0.480752166682183,4.01012190559233,10.9937969305665,0.000914173345648155,0.00562709139745237
"K11068",0.110014245059762,7.90673316471194,10.9925243719009,0.000914801247979024,0.00562709139745237
"K02433",0.0934625441765779,10.4156928062341,10.9893717034992,0.000916358707596559,0.00563071945037421
"K18101",1.00039500417113,3.41971670937826,10.9872225096257,0.00091742197399323,0.00563130639943735
"K03381",0.162935884486601,6.54391752173403,10.9820391834802,0.000919991445076349,0.00564112773329744
"K00302",0.166886674683064,8.36519374013773,10.9799496140162,0.000921029340103482,0.00564154708427596
"K19736",1.17899814397338,2.61516118051233,10.9506125186389,0.000935726772307745,0.00572001231293258
"K01461",0.402868743348197,1.85933740871366,10.9504567945603,0.000935805417066819,0.00572001231293258
"K18815",-0.475351380603683,4.31467714774794,10.945645990482,0.000938238294866034,0.00572441015217964
"K08252",0.289009171293389,4.08195799930382,10.9451442440894,0.000938492401646224,0.00572441015217964
"K17312",0.586015787397685,1.13100059255591,10.931912430186,0.000945218755493926,0.00575940098242844
"K08604",-0.486359573213111,4.68106774222949,10.9276945875993,0.000947373112518885,0.00576648968802028
"K03227",0.965008676271868,0.59612674425566,10.9210501542302,0.000950776980367188,0.00578116117947405
"K07052",-0.248095569305349,8.44134345515842,10.9106504589321,0.000956129468458302,0.00580763818054161
"K14974",0.440900352134876,3.34387848836158,10.900890351343,0.000961180488161245,0.00583223072013585
"K00782",0.114191092167864,7.40474417358649,10.8983344151919,0.000962507680355978,0.00583420019999108
"K00549",0.192238201096112,9.1772832797939,10.891609341902,0.000966008592355789,0.00584932778243323
"K16137",0.367564988528679,6.06013592566998,10.8806363905453,0.000971748514708188,0.00586940907795775
"K00818",-0.104372285450156,8.28884864245252,10.8796713143904,0.000972254990564783,0.00586940907795775
"K16789",0.637333691758627,2.9830796741074,10.8794884668818,0.000972350979747598,0.00586940907795775
"K07274",1.06725538144276,1.64860891980177,10.8675437940754,0.000978642362038108,0.00590126414994793
"K00077",0.0745902152943345,8.70196929200177,10.8606205357032,0.000982307740970384,0.00591723472536921
"K00052",0.0849687237989122,9.39435645592975,10.8460949312158,0.000990043210672702,0.00595766436701598
"K11911",2.96368993723884,-1.44815114661386,10.8352762058918,0.000995844619426728,0.00598638413269022
"K14162",0.0652678781233103,10.8101564461999,10.8088686738163,0.00101015012827737,0.00606611310262747
"K03733",-0.118675497476871,9.10024714782448,10.7971947524144,0.00101654020718975,0.00609819326354345
"K00694",-0.413774888486647,8.54782332573544,10.7823770827796,0.00102471002779369,0.00614087296779764
"K03800",-0.308386869127024,5.9074254452681,10.7795195477594,0.00102629317029653,0.00614403287855504
"K02637",-1.11173802743639,3.81398746200705,10.760311518095,0.00103699927074902,0.00620174589567166
"K01777",0.283007646833768,5.54654575542086,10.7531214339253,0.00104103584697791,0.00621949444924482
"K11325",-0.630328990635807,5.30169780184155,10.7356513468602,0.00105091005197624,0.00627204676148689
"K02025",0.159174165278545,10.6126031619025,10.7188807484941,0.00106047801340285,0.00632089325464546
"K02841",0.393344593194556,5.51501052334747,10.7175046491671,0.00106126700632215,0.00632089325464546
"K02773",0.420046549694644,-0.352587167068164,10.7077013725209,0.00106690496851021,0.00634797547214815
"K04757",-0.207106126826801,7.80260654944172,10.7016837124761,0.0010703807811978,0.00636215093543413
"K04768",0.121161260163064,7.94162214515495,10.6754909336519,0.00108564371447688,0.00644628650463365
"K03834",-1.1204967209301,1.66482023625118,10.6650335858503,0.00109179869470129,0.00647622487713231
"K13485",0.294195186658185,5.04874682797518,10.650595344588,0.00110035480593205,0.00652033056590487
"K11326",-0.476588250623285,1.7548803542728,10.6141435828419,0.00112225919609295,0.0066433634405543
"K13057",0.429751185259515,7.08259602289644,10.5928685248862,0.00113524702257502,0.00671341709793093
"K05834",1.03673399723454,3.51488958577682,10.568693557793,0.0011501898540351,0.00679123721553198
"K18429",-0.413732704911027,2.63865989812707,10.5677203327975,0.0011507955653563,0.00679123721553198
"K09165",0.153715231000488,7.2655196402782,10.5659346999589,0.00115190773874034,0.00679123721553198
"K07795",0.139889160809628,7.72375150207508,10.5590074509382,0.00115623264712129,0.00680983580323761
"K11106",0.477050421869558,1.86387804812022,10.5555092284335,0.00115842294139388,0.00681583730634072
"K17062",-1.31267575776707,3.61255377600397,10.5533109168079,0.00115980148763998,0.0068170554106839
"K19720",0.445544184221561,1.19181794296219,10.5428601697168,0.00116637781631088,0.00684879163785369
"K03469",-0.119665392108797,8.20084446435,10.5383167486301,0.00116924860375565,0.00685872744481261
"K01482",0.24793837198233,5.70409936603036,10.5309961216051,0.00117388923301606,0.0068790145487618
"K02008",-0.238617739441299,6.53341132027275,10.5124322236617,0.00118574082476744,0.00694147470756713
"K07678",0.582613205451487,4.31730142550409,10.5043858232679,0.00119091536241921,0.00696476029539438
"K17938",-0.445031171508794,3.26952323685334,10.4997115515638,0.00119393181310009,0.00697512853719295
"K05561",0.435440389884495,4.98542392255431,10.4979267978768,0.00119508560776446,0.00697512853719295
"K02049",0.0829237859529443,9.75543625124756,10.4937778679057,0.00119777213986189,0.00698380368923479
"K01735",-0.107965936683585,9.06517341019971,10.4861877635623,0.00120270274149369,0.00700553278553732
"K07444",-0.327229929487678,7.12107349810569,10.4820702659343,0.00120538609350875,0.00701414167812744
"K03790",-0.112065580661032,8.09463071846956,10.4708451773084,0.00121273223717215,0.00704983904905567
"K00249",0.12323875678418,9.5411628311165,10.4688960455418,0.00121401243507866,0.0070502378839548
"K14370",0.791395993575608,-0.7213374877134,10.4658730927501,0.00121600062886361,0.00705474342907014
"K02597",-0.858293256018442,-0.203793620478191,10.4583910022945,0.00122093577618592,0.0070763200016194
"K03366",0.249278998379194,5.29091308263409,10.4249649174057,0.00124323219082279,0.00719680152344388
"K04763",-0.205829361410786,9.57337088022163,10.423532235619,0.0012441969982101,0.00719680152344388
"K07267",0.517079802539596,5.22615243039933,10.4212583396066,0.00124572985839329,0.00719851245877911
"K07289",0.343286162509317,5.01593703759895,10.4099139794953,0.00125340582584807,0.00723568303631938
"K00855",-0.499746627535766,6.52619888014031,10.3985563151403,0.00126113875038109,0.00727310841275277
"K00508",-0.174492833149027,8.13526105549918,10.3928328229636,0.00126505389844648,0.00728846399510898
"K01772",-0.114992661837524,9.1779447766906,10.3877068977109,0.00126857072243568,0.00730149657156602
"K16091",-0.25470702562869,6.09715102757854,10.3784056193177,0.00127497748403722,0.0073278562344597
"K07094",-0.418903359626504,4.95745675544955,10.3774043994132,0.00127566907810752,0.0073278562344597
"K07213",-0.310126658049325,4.71268305653761,10.3620043251953,0.00128635466327683,0.00737309523636833
"K10938",-0.632159668646165,1.60014666800905,10.3607773196057,0.00128720992721024,0.00737309523636833
"K00112",0.528256564977234,2.44551226000181,10.3605825763881,0.00128734572265857,0.00737309523636833
"K09822",-0.251996137081167,6.88606492954845,10.3506991664842,0.00129425655057784,0.0074053872839847
"K09977",1.2366162335756,3.47911176580171,10.3417273662408,0.00130056245999342,0.00743415810874432
"K10126",0.439012698943896,5.65006808025427,10.3184148873281,0.00131709362367182,0.00751894922347826
"K19222",-0.390204023287517,2.73116391945664,10.3171726636562,0.00131798044474099,0.00751894922347826
"K05365",0.34924664981007,6.72009855975477,10.2748777884108,0.00134853805856264,0.00768574237294415
"K04343",0.19692685512591,6.72955601956181,10.2643384712987,0.00135626360389772,0.0077222093063413
"K13778",-0.346082770891803,3.46916947530493,10.2595531878504,0.00135978609396822,0.00773076968631043
"K11894",0.461505298337085,3.47025098650511,10.2586877278186,0.00136042415514382,0.00773076968631043
"K02529",0.107011630385878,10.4964105565681,10.2558092539648,0.00136254849380357,0.00773502752515623
"K02054",0.177906662934513,8.07148935569005,10.2540723458474,0.00136383197126831,0.00773502752515623
"K18029",0.213110287753428,5.02533762151668,10.2351741416559,0.00137787603891122,0.00780706978619705
"K08085",3.25690297623876,-2.11474788553888,10.2311276292757,0.00138090215691964,0.00781660471898386
"K01805",0.0970044160753202,8.69235338524624,10.2237514970827,0.00138643559831275,0.00784030004526906
"K18122",0.381609201627373,1.30343233509788,10.2216849049339,0.00138798994043924,0.00784146938195723
"K11526",-1.12636051562008,1.38708063042643,10.2102225383236,0.00139664319471409,0.00787261450602887
"K01725",-0.320649897164897,4.89487059877147,10.2099737945104,0.00139683158250275,0.00787261450602887
"K01477",0.147752871453124,7.32852194783781,10.20733635988,0.00139883064448365,0.00787261450602887
"K05281",0.263897071745185,6.55509062293438,10.2071677384625,0.00139895855073247,0.00787261450602887
"K19337",0.996360473534713,4.26489302901506,10.2054431493129,0.0014002674022581,0.00787261450602887
"K18691",0.38216792422031,5.4857554211045,10.1788960555684,0.00142057208114881,0.00797906268359552
"K02050",0.085375562743369,9.52166159896068,10.1657694560664,0.00143072191621347,0.0080283228837475
"K11939",0.147200435358898,7.79820482615404,10.1599815158764,0.00143522060149592,0.00804580797697954
"K10200",0.25805980539357,5.68439581258455,10.1557928884509,0.00143848514922318,0.00805634752967245
"K01337",-0.452989423391856,1.31145430842217,10.1535995797272,0.00144019757643418,0.00805818240122164
"K02647",0.571153158933752,4.13326325025892,10.1375814528563,0.00145276648494425,0.00811588020827988
"K12994",0.272999500655801,5.1032535698709,10.1369058402552,0.0014532990508726,0.00811588020827988
"K13693",0.208584961286456,7.40494915085098,10.1268956114706,0.00146121302951981,0.0081522517917313
"K01089",-0.433895304663686,6.50318520165574,10.1248470580092,0.00146283796516824,0.00815350011428541
"K12234",0.194253609116769,7.75372054503014,10.1219046688219,0.00146517510346064,0.00815871189190189
"K06989",0.268552149997,5.16183942812928,10.118362119534,0.00146799396584104,0.00816659358243689
"K02026",0.173514717096606,10.5240129917341,10.1130490653814,0.00147223194498074,0.00818234736183658
"K02667",0.224140391252783,6.99951612701065,10.0889059149621,0.00149164644220072,0.00828233840378432
"K10024",0.774513922513814,2.04239657496824,10.0869800697849,0.00149320621434253,0.00828309529195345
"K10440",0.143650393976576,9.87347973084236,10.0721407244624,0.0015052803626051,0.00834212040952292
"K07457",0.499734372454879,2.54162971670895,10.0556210400683,0.00151883808126567,0.00840924718828251
"K18456",0.590394544302173,3.52496402891998,10.0319788184959,0.00153845672526511,0.00850977156303962
"K18581",0.22644149484967,4.78683907088175,10.0277191843645,0.00154201862122369,0.00852137355831022
"K01597",-0.274074976973795,4.05899082610028,10.0161399715336,0.00155174340195391,0.00856697804171706
